Date,ASX200,BOVESPA,CAC40,DAX,DOWJONES,EUROSTOXX50,FTSE100,HANGSENG,JSE,KOSPI50,MIB,NASDAQ100,NIKKEI,OBX,SENSEX,SMI,SP500,TOPIX,TSX300
2012-03-05,4263,66964.03,3487.54,6866.46,12962.81,2529.86,5874.82,21265.31,34031.77,1722.49,16787.15,2614.92,9698.59,310.33,17362.87,6153.91,1364.33,832.86,12523.95
2012-03-06,4204.7,65114.15,3362.56,6633.11,12759.15,2443.52,5765.8,20806.25,33387.04,1710.34,16218.06,2588.95,9637.63,301.15,17173.29,6047.53,1343.36,827.35,12298.63
2012-03-07,4143.7,66016.76,3392.33,6671.11,12837.33,2460.77,5791.41,20627.78,33592.32,1693.38,16398.89,2607.85,9576.06,304.87,17145.52,6102.54,1352.63,822.71,12350.16
2012-03-08,4171,66908.39,3478.36,6834.54,12907.94,2514.22,5859.73,20900.73,33758.62,1710.55,16664.25,2637.18,9768.96,310.14,,6153.93,1365.91,836.16,12461.93
2012-03-09,4212,66703.96,3487.48,6880.21,12922.02,2515.95,5887.49,21086,33926.2,1729.72,16479.2,2646.85,9929.74,311.85,17503.24,6188.51,1370.87,848.71,12503.62
2012-03-12,4196.7,66384.76,3490.06,6901.35,12959.71,2514.97,5892.75,21134.18,33901.72,1714.88,16457.19,2646.85,9889.86,309.55,17587.67,6189.86,1371.09,845.28,12428.01
2012-03-13,4247.6,68394.33,3550.16,6995.91,13177.68,2556.82,5955.91,21339.7,34175.39,1737.85,16799.01,2697.43,9899.08,313.14,17813.62,6260.02,1395.95,845.33,12537.69
2012-03-14,4287.2,68257.22,3564.51,7079.42,13194.1,2574.79,5945.43,21307.89,34426.74,1758.35,16850.32,2708.41,10050.52,316.62,17919.3,6300.43,1394.28,857.11,12377.9
2012-03-15,4277.8,67749.49,3580.21,7144.45,13252.76,2593.97,5940.72,21353.53,34215.3,1756.92,16993.31,2714.79,10123.28,316.49,17675.85,6332.22,1402.6,863.61,12455.82
2012-03-16,4276.2,67684.13,3594.83,7157.82,13232.62,2608.3,5965.58,21317.85,34221.62,1745.52,17081.69,2712.78,10129.83,318.19,17466.2,6341.33,1404.17,866.73,12496.96
2012-03-19,4290.8,67730.31,3577.88,7154.22,13239.13,2608.42,5961.11,21115.29,34214.07,1760.09,17133.42,2733.26,10141.99,319.62,17273.37,6326.56,1409.75,868.35,12479.7
2012-03-20,4275,67295.56,3530.83,7054.94,13170.19,2576.61,5891.41,20888.24,33878.56,1759.41,16953.62,2737.63,,314.05,17316.18,6296.16,1405.52,,12430.7
2012-03-21,4254.3,66860.05,3527.37,7071.32,13124.62,2567.58,5891.95,20856.63,,1746.81,16734.75,2736.88,10086.49,313.34,17601.71,6290,1402.89,858.78,12436.49
2012-03-22,4273.7,65828.19,3472.46,6981.26,13046.14,2530.22,5845.65,20901.56,33550.89,1750.57,16450.68,2731.5,10127.08,310.27,17196.47,6249.56,1392.78,862.07,12361.81
2012-03-23,4270.4,65812.95,3476.18,6995.62,13080.73,2525.43,5854.89,20668.8,33572.07,1749.76,16485.24,2728.55,10011.47,313.75,17361.74,6240.33,1397.11,852.53,12465.66
2012-03-26,4262.8,66684.59,3501.98,7079.23,13241.63,2539.87,5902.7,20668.86,33664.46,1748.62,16619.11,2778.02,10018.24,318.3,17052.78,6283.26,1416.51,851.82,12574.79
2012-03-27,4301.3,66037.35,3469.59,7078.9,13197.73,2525.21,5869.55,21046.91,33858.22,1774.44,16498.73,2782.12,10255.15,314.2,17257.36,6269.38,1412.52,872.42,12512.04
2012-03-28,4343.5,65079.34,3430.15,6998.8,13126.21,2496.68,5808.99,20885.42,33621.93,1767.29,16451.71,2770.97,10182.57,312.29,17121.62,6250.43,1405.54,864.43,12413.86
2012-03-29,4337.9,64871.99,3381.12,6875.15,13145.82,2452.74,5742.03,20609.39,33483.26,1749.53,15908.85,2762.05,10114.79,307.64,17058.61,6176.26,1403.28,857.74,12339.36
2012-03-30,4335.2,64510.97,3423.81,6946.83,13212.04,2477.28,5768.45,20555.58,33554.21,1743.69,15980.07,2755.27,10083.56,312.3,17404.2,6235.51,1408.47,854.35,12392.18
2012-04-02,4329.3,65216.25,3462.91,7056.65,13264.49,2501.18,5874.89,20522.26,33974.63,1764.67,15948.86,2784.42,10109.87,315.65,17478.15,6299.38,1419.04,856.05,12507.06
2012-04-03,4337,64284.26,3406.78,6982.28,13199.55,2458.98,5838.34,20790.98,34192.19,1793.16,15624.23,2782.78,10050.39,312.53,17597.42,6258.66,1413.38,851.02,12323.61
2012-04-04,4333.9,63528.65,3313.47,6784.06,13074.75,2398.46,5703.77,,33404.32,1765.87,15245.92,2745,9819.99,308.62,17486.02,6166.79,1398.96,835.36,12178.66
2012-04-05,4319.8,63691.18,3319.81,6775.26,13060.14,2392.54,5723.67,20593,33732.2,1779.19,15216.02,2762.5,9767.61,,,6163.49,1398.08,832.57,12103.11
2012-04-06,,,,,,,,20593,,1779.61,,,9688.45,,,,,825.71,
2012-04-09,,62923.21,,,12929.59,,,20593,,1752.55,,2739.98,9546.26,,17222.14,,1382.2,813.69,12018.5
2012-04-10,4292.3,61738.28,3217.6,6606.43,12715.93,2321.53,5595.55,20356.24,33617.74,1747.95,14458.88,2695.12,9538.02,299.11,17243.84,6061.43,1358.59,813.43,11935.29
2012-04-11,4246.1,61293.14,3237.69,6674.73,12805.39,2341.36,5634.74,20140.67,33632.76,,14689.84,2708.13,9458.74,301.09,17199.4,6059.82,1368.71,805.84,12026.76
2012-04-12,4280.6,63058,3269.79,6743.24,12986.58,2352.24,5710.46,20327.32,33816.96,1734.78,14869.91,2740.26,9524.79,305.9,17332.62,6125.39,1387.57,809.88,12214.65
2012-04-13,4323.3,62105.6,3189.09,6583.9,12849.59,2291.51,5651.79,20701.04,33705.03,1752.93,14359.5,2698.99,9637.99,302.83,17094.51,6072.12,1370.26,815.48,12040.39
2012-04-16,4302.3,61954.55,3205.28,6625.19,12921.41,2301.19,5666.28,20610.64,33661.21,1738.27,14411.24,2670.1,9470.64,302.45,17150.95,6124.91,1369.57,803.83,12037.59
2012-04-17,4288.8,62698.87,3292.51,6801,13115.54,2367.05,5766.95,20562.31,33777.97,1728.33,14942.05,2723.58,9464.71,309.4,17357.94,6200.27,1390.78,803.09,12136.94
2012-04-18,4348.7,63010.48,3240.29,6732.03,13032.75,2327.84,5745.29,20780.73,34050.24,1750.3,14580.15,2716.14,9667.26,308.47,17392.39,6173.35,1385.14,819.27,12128.89
2012-04-19,4362.7,62618.41,3174.02,6671.22,12964.1,2284.67,5744.55,20995.01,34106.92,1746.47,14287.27,2686.82,9588.38,307.83,17503.71,6203.78,1376.92,814.13,12153.69
2012-04-20,4366.5,62494.08,3188.58,6750.12,13029.26,2311.27,5772.15,21010.64,34216.55,1718.54,14401.78,2676.04,9561.36,307.16,17373.84,6237.79,1378.53,811.94,12147.28
2012-04-23,4352.4,61539.38,3098.37,6523,12927.17,2244.83,5665.57,20624.39,33703.21,1716.67,13849.55,2653.5,9542.17,298.26,17096.68,6114.83,1366.94,809.54,11988.95
2012-04-24,4360.4,61971.14,3169.32,6590.41,13001.56,2284.08,5709.49,20677.16,33820.87,1714.6,14192.77,2638.73,9468.04,303.32,17207.29,6124.84,1371.97,803.94,11980.1
2012-04-25,,61750.38,3233.46,6704.5,13090.72,2322.91,5718.89,20646.29,34028.81,1717.32,14606.43,2709.62,9561.01,306.38,17151.29,6150.57,1390.69,809.49,12111.06
2012-04-26,4375.2,62198.06,3229.32,6739.9,13204.62,2322.69,5748.72,20809.71,34251.43,1724.68,14509.96,2725.23,9561.83,307.04,17130.67,6122.41,1399.98,810.1,12145.85
2012-04-27,4362.1,61691.21,3266.27,6801.32,13228.31,2344.02,5777.11,20741.45,,1740.17,14778.9,2741.34,9520.89,304.67,17134.25,6116.36,1403.36,804.27,12237.75
2012-04-30,4396.6,61820.26,3212.8,6761.19,13213.63,2306.43,5737.78,21094.21,34399.04,1745.65,14592.34,2723.68,,305.74,17318.81,6096.34,1397.91,,12292.69
2012-05-01,4429.5,,,,13279.32,2306.69,5812.23,,,,,2726.92,9350.95,,,,1405.82,789.49,12332.79
2012-05-02,4435.9,62423.56,3226.33,6710.77,13268.57,2290.31,5758.11,21309.08,34482.43,1762.59,14213.17,2734.77,9380.25,304.43,17301.91,6108.77,1402.31,792.87,12230.12
2012-05-03,4429,62104.15,3223.36,6694.44,13206.59,2287.1,5766.55,21249.53,34375.51,1755.94,14118.13,2704.59,,306.55,17151.19,6097.68,1391.57,,12014.9
2012-05-04,4396,60820.93,3161.97,6561.47,13038.27,2248.34,5655.06,21086,34127.28,1739,13918.57,2637.92,,299.26,16831.08,6056.79,1369.1,,11871.23
2012-05-07,4301.3,61220.43,3214.22,6569.48,13008.53,2283.09,,20536.65,33956.08,1709.61,14275.35,2639.28,9119.14,299.64,16912.71,6040.18,1369.58,772.06,11860.66
2012-05-08,4314.4,60365.48,3124.8,6444.74,12932.09,2236.11,5554.55,20484.75,33547.77,1716.92,13936.7,2629.87,9181.65,290.99,16546.18,5977.8,1363.72,776.57,11704.74
2012-05-09,4275.1,59786.12,3118.65,6475.31,12835.06,2225.63,5530.05,20330.64,33434.04,1700.77,13771.82,2621.35,9045.06,291.2,16479.58,5936.13,1354.58,765.83,11675.01
2012-05-10,4295.6,59702.05,3130.17,6518,12855.04,2247.38,5543.95,20227.28,33869.71,1694.69,14004.94,2616.24,9009.65,295.91,16420.05,5926.6,1357.99,765.42,11736.17
2012-05-11,4285.1,59445.21,3129.77,6579.93,12820.6,2254.54,5575.52,19964.63,34038.46,1669.37,14045.35,2615.98,8953.31,295.28,16292.98,5954.88,1353.39,758.38,11694.67
2012-05-14,4297,57539.61,3057.99,6451.97,12695.35,2201.95,5465.52,19735.04,33533.56,1674.56,13660.87,2590.28,8973.84,289.51,16215.84,5875.66,1338.35,756.68,11488.53
2012-05-15,4266.3,56237.97,3039.27,6401.06,12632,2178.67,5437.62,19894.31,33486.08,1662.67,13311.36,2580.75,8900.74,290.97,16328.25,5865.16,1330.66,747.4,11343.05
2012-05-16,4165.5,55887.57,3048.67,6384.26,12598.55,2175.34,5405.25,19259.83,33794.72,1602.07,13283.55,2561.56,8801.17,286.62,16030.09,5872.73,1324.8,738.88,11326.08
2012-05-17,4157.4,54038.2,3011.99,6308.96,12442.49,2146.91,5338.38,19200.93,33538.92,1607.05,13089.26,2509.05,8876.59,,16070.48,,1304.86,747.16,11330.68
2012-05-18,4046.5,54513.16,3008,6271.22,12369.38,2144.69,5267.62,18951.85,33148.39,1550.21,13048.9,2478.53,8611.31,275.74,16152.75,5797.76,1295.22,725.54,11280.64
2012-05-21,4073.6,56590.24,3027.15,6331.04,12504.48,2150.16,5304.48,18922.32,33086,1571.43,13012.04,2545.43,8633.89,280.71,16183.26,5814.59,1315.99,725.15,
2012-05-22,4121,55038.75,3084.09,6435.6,12502.81,2192.85,5403.28,19039.15,33488.14,1598.73,13456.03,2539.2,8729.29,285.13,16026.41,5910.2,1316.63,733.33,11451.78
2012-05-23,4067,54619.48,3003.27,6285.75,12496.15,2134.05,5266.41,18786.19,32887.45,1576.42,12960.87,2547.08,8556.6,274.81,15948.1,5817.91,1318.86,721.57,11564.8
2012-05-24,4055.8,54063,3038.25,6315.89,12529.75,2156.52,5350.05,18666.4,33046.13,1580.15,13107.8,2531.35,8563.38,277.39,16222.3,5852.44,1320.68,722.25,11566.07
2012-05-25,4029.2,54463.16,3047.94,6339.94,12454.83,2161.87,5351.53,18713.41,32992.25,1585.54,13154.8,2527.05,8580.39,277.38,16217.82,5865.19,1317.82,722.11,11576.47
2012-05-28,4068,55212.69,3042.97,6323.19,,2147.92,5356.34,18800.99,33104.06,,13057.26,,8593.15,,16416.84,,,721.11,11566.15
2012-05-29,4114.4,54633.06,3084.7,6396.84,12580.69,2160.31,5391.14,19055.46,33440.2,1610.02,13107.13,2558.97,8657.08,279.15,16438.58,5914.73,1332.42,727.03,11609.3
2012-05-30,4094.2,53797.91,3015.58,6280.8,12419.86,2116.18,5297.28,18690.22,32968.81,1607.6,12872.58,2537.4,8633.19,274.03,16312.15,5902.82,1313.32,723.62,11433.22
2012-05-31,4076.3,54490.41,3017.01,6264.38,12393.45,2118.94,5320.86,18629.52,33142.61,1600.64,12873.84,2524.87,8542.73,270.66,16218.53,5850.18,1310.33,719.49,11513.21
2012-06-01,4063.9,53402.9,2950.47,6050.29,12118.57,2068.66,5260.19,18558.34,33107.46,1594.67,12739.98,2458.83,8440.25,265.89,15965.16,5777.47,1278.04,708.93,11361.2
2012-06-04,3985,53416.75,2954.49,5978.23,12101.46,2078.96,,18185.59,33076.3,1549.93,12891.96,2478.13,8295.63,262.19,15988.4,5713.34,1278.18,695.51,11335.77
2012-06-05,4043.7,52481.44,2986.1,5969.4,12127.95,2087.31,,18259.03,33117.85,1565.2,12973.66,2487.5,8382,264.18,16020.64,5714.57,1285.5,708.24,11507.71
2012-06-06,4055.3,54156.04,3058.44,6093.99,12414.79,2137.73,5384.11,18520.53,33603.35,,13427.15,2546.32,8533.53,271.8,16454.3,5822.63,1315.13,718.56,11633.4
2012-06-07,4108.6,,3071.16,6144.22,12460.96,2143.08,5447.79,18678.29,33904.86,1613.34,13545.32,2535.41,8639.72,274.09,16649.05,5869.21,1314.99,730.75,11592.12
2012-06-08,4063.7,54429.85,3051.69,6130.82,12554.2,2143.9,5435.08,18502.34,33665.71,1600.17,13445.46,2559.21,8459.26,272.89,16718.87,5869.32,1325.66,717.74,11500.63
2012-06-11,,54001.45,3042.76,6141.05,12411.23,2137.7,5432.37,18953.63,33616.57,1632.69,13070.75,2517.18,8624.9,271.2,16668.01,5871.35,1308.93,730.07,11401.78
2012-06-12,4072.9,55049.03,3046.91,6161.24,12573.8,2143.38,5473.74,18872.56,33855.46,1619.4,12979.69,2546.2,8536.72,272.72,16862.8,5919.88,1324.18,724.37,11497.3
2012-06-13,4063.8,55650.51,3030.04,6152.49,12496.38,2143.5,5483.81,19026.52,34037.83,1623.46,12894.8,2527.44,8587.84,268.73,16880.51,5944.69,1314.88,726.44,11497.87
2012-06-14,4042.2,55351.67,3032.45,6138.61,12651.91,2148.21,5467.05,18808.4,33826.01,1630.39,13084.62,2539.97,8568.89,269.32,16677.88,5908.51,1329.1,725.66,11466.42
2012-06-15,4057.3,56104.69,3087.62,6229.41,12767.17,2181.23,5478.81,19233.94,33959.87,1614.79,13390.69,2571.23,8569.32,276.17,16949.83,5911.82,1342.84,726.57,11524.9
2012-06-18,4136.9,56195.21,3066.19,6248.2,12741.82,2155.64,5491.09,19427.81,34438.76,1647.37,13009.63,2592.52,8721.02,274.77,16705.83,5938.76,1344.78,738.81,11601.13
2012-06-19,4123.3,57195.49,3117.92,6363.36,12837.33,2198.01,5586.31,19416.67,34714.06,1646.32,13445.46,2620.83,8655.87,279.39,16859.8,6034.13,1357.98,734.69,11788.36
2012-06-20,4132.4,57166.55,3126.52,6392.13,12824.39,2207.49,5622.29,19518.85,34788.37,1656.4,13732.16,2623.33,8752.31,281.96,16896.63,6017.91,1355.69,747.34,11759.34
2012-06-21,4087.6,55505.17,3114.22,6343.13,12573.57,2199.42,5566.36,19265.07,34534.05,1636,13751.63,2556.96,8824.07,276.65,17032.56,6012.19,1325.51,753.96,11408.32
2012-06-22,4048.2,55439.5,3090.9,6263.25,12640.78,2186.81,5513.69,18995.13,34118.87,1591.88,13662.8,2585.53,8798.35,271.49,16972.51,5989.33,1335.02,750.92,11435.54
2012-06-25,4027.8,53805.38,3021.64,6132.39,12502.66,2130.71,5450.65,18897.45,33821.98,1565.71,13113.78,2533.54,8734.62,268.79,16882.16,5944.48,1313.72,745.22,11330.39
2012-06-26,4013.3,53836.57,3012.71,6136.69,12534.67,2127.95,5446.96,18981.84,33851.37,1560.22,12968.18,2549.84,8663.99,268.84,16906.58,5957.72,1319.99,738.89,11334.42
2012-06-27,4043.2,53108.93,3063.12,6228.99,12627.01,2165.61,5523.92,19176.95,33748.13,1562.52,13302.77,2565.53,8730.49,275.94,16967.76,5996.53,1331.85,745.48,11410.94
2012-06-28,4044.8,52652.25,3051.68,6149.91,12602.26,2157.62,5493.06,19025.27,33252.55,1564.42,13391.3,2536.65,8874.11,277.06,16990.76,5986.85,1329.04,758.81,11424.7
2012-06-29,4094.6,54354.63,3196.65,6416.28,12880.09,2264.72,5571.15,19441.46,33708.31,1597.29,14274.37,2615.72,9006.78,286.74,17429.98,6066.86,1362.16,770.08,11596.56
2012-07-02,4133,54692.79,3240.2,6496.08,12871.39,2292.08,5640.64,,33652.69,1592.76,14308.79,2625.03,9003.48,289.1,17398.98,6109.41,1365.51,769.34,
2012-07-03,4127.2,55780.32,3271.2,6578.21,12943.82,2320.43,5687.73,19735.53,33985.71,1608.84,14494.41,2645.84,9066.59,295.64,17425.71,6194.08,1374.02,777.11,11848.75
2012-07-04,4172.2,56076.82,3267.75,6564.8,,2312.41,5684.47,19709.75,34041.12,1616.81,14381.2,,9104.17,293.08,17462.81,6201.31,,778.7,11913.87
2012-07-05,4169.2,56379.06,3229.36,6535.56,12896.67,2284.92,5692.63,19809.13,34222.58,1614.57,14088.74,2647.47,9079.8,290.64,17538.67,6202.32,1367.58,776.37,11817.03
2012-07-06,4157.8,55394.05,3168.79,6410.11,12772.47,2235.51,5662.63,19800.64,34226.21,1597.42,13732.07,2612.29,9020.75,286.41,17521.12,6183.67,1354.68,771.83,11659.96
2012-07-09,4118.3,,3156.8,6387.57,12736.29,2227.91,5627.33,19428.09,33931.1,1574.33,13812.65,2610.31,8896.88,284.81,17391.98,6160.78,1352.46,763.93,11634.67
2012-07-10,4098,53705.82,3175.41,6438.33,12653.12,2241.85,5664.07,19396.36,33998.6,1569.34,13868.27,2585.52,8857.73,291.74,17618.35,6191.2,1341.47,758.6,11512.22
2012-07-11,4096.5,53569.14,3157.25,6453.85,12604.53,2246.23,5664.48,19419.87,33724.69,1563.82,13861.42,2570.99,8851,290.61,17489.14,6174.75,1341.45,757.29,11544.64
2012-07-12,4068,53420.87,3135.18,6419.35,12573.27,2228.01,5608.25,19025.11,33390.52,1528.31,13583.82,2545.3,8720.01,287.33,17232.55,6147.57,1334.76,747.49,11425.47
2012-07-13,4082.2,54330.51,3180.81,6557.1,12777.09,2259.09,5666.13,19092.63,33792.75,1558.01,13714.68,2584.97,8724.12,293.97,17213.7,6181.81,1356.78,746.34,11514.53
2012-07-16,4105.1,53401.8,3179.9,6565.72,12727.21,2251.96,5662.43,19121.34,33728.14,1563.84,13664.81,2577.05,,294.31,17103.31,6195.61,1353.64,,11521.18
2012-07-17,4140.8,53909.47,3176.97,6577.64,12805.54,2250.75,5629.09,19455.33,33706.57,1570.27,13536.73,2591.65,8755,296.28,17105.3,6202.34,1363.67,743.38,11571.19
2012-07-18,4123.6,54583.13,3235.4,6684.42,12908.7,2284.7,5685.77,19239.88,34035.06,1546.28,13594.39,2625.87,8726.74,300.16,17185.01,6265.5,1372.78,740.46,11579.15
2012-07-19,4206.7,55346.65,3263.64,6758.39,12943.36,2302.45,5714.19,19559.05,34291.84,1574.06,13666.49,2655.81,8795.55,302.25,17278.85,6323.64,1376.51,747.13,11665.7
2012-07-20,4199.1,54194.79,3193.89,6630.02,12822.57,2237.33,5651.77,19640.8,34225.42,1572.08,13067.22,2618.04,8669.87,300.37,17158.44,6284.81,1362.66,733.82,11622.91
2012-07-23,4128.9,53033.96,3101.53,6419.33,12721.46,2179.31,5533.87,19053.47,33814.83,1542.56,12706.36,2589.93,8508.32,292.41,16877.35,6180.44,1350.52,720.62,11545.54
2012-07-24,4133.2,52638.63,3074.68,6390.41,12617.32,2151.54,5499.23,18903.2,33998.45,1552.09,12362.51,2567.46,8488.09,291.19,16918.08,6174.89,1338.31,717.67,11466.95
2012-07-25,4123.9,52607.54,3081.74,6406.52,12676.05,2159.09,5498.32,18877.33,34069.59,1530.73,12506.74,2549.2,8365.9,292.24,16846.05,6180.77,1337.89,706.46,11492.51
2012-07-26,4147.7,54002.72,3207.12,6582.96,12887.93,2251.05,5573.16,18892.79,34288.98,1543.08,13210.04,2584.85,8443.1,297.38,16639.82,6277.74,1360.02,714.91,11639.75
2012-07-27,4209.8,56553.12,3280.19,6689.4,13075.66,2301.23,5627.21,19274.96,34671,1591.85,13596.88,2647.03,8566.64,301.35,16839.19,6362.82,1385.97,726.44,11766.36
2012-07-30,4245.7,57240.92,3320.71,6774.06,13073.01,2340.31,5693.63,19585.4,34958.59,1610.84,13978.04,2642.12,8635.44,301.82,17143.68,6402.38,1385.3,731.74,11757.88
2012-07-31,4269.2,56097.05,3291.66,6772.26,13008.68,2325.72,5635.28,19796.81,34596.9,1647.64,13890.99,2642.53,8695.06,299.87,17236.18,6399.27,1379.32,736.31,11664.71
2012-08-01,4262.8,56291.93,3321.56,6754.46,12971.06,2333.38,5712.82,19820.38,35070.66,1643.56,13928.59,2635.13,8641.85,299.71,17257.38,,1375.14,729.78,11618.53
2012-08-02,4269.5,55520.4,3232.46,6606.09,12878.88,2263.36,5662.3,19690.2,35033.09,1628.85,13282.55,2625.52,8653.18,295.75,17224.36,6407.3,1365,732.98,11506.5
2012-08-03,4221.5,57255.22,3374.19,6865.66,13096.17,2372.58,5787.28,19666.18,35244.22,1607.44,14124.89,2676,8555.11,302.85,17197.93,6461.54,1390.99,723.94,11662.59
2012-08-06,4272.6,58344.61,3401.56,6918.72,13117.51,2399.32,5808.77,19998.72,35469.18,1646.88,14342.03,2694.09,8726.29,303.97,17412.96,6463.01,1394.23,735.73,
2012-08-07,4291.6,57725.66,3453.28,6967.95,13168.6,2440.24,5841.24,20072.55,35487.26,1645.48,14655.64,2717.16,8803.31,307.03,17601.78,6457.85,1401.35,743.7,11863.5
2012-08-08,4312.6,58950.98,3438.26,6966.15,13175.64,2432.28,5845.92,20065.52,35494.64,1663.48,14665.3,2714.02,8881.16,303.5,17600.56,6458,1402.22,745.64,11781.04
2012-08-09,4308.3,58797.13,3456.71,6964.99,13165.19,2437.04,5851.51,20269.47,,1697.38,14654.11,2719.61,8978.6,307.01,17560.87,6505.29,1402.8,751.84,11858.13
2012-08-10,4277.3,59280.93,3435.62,6944.56,13207.95,2423.22,5847.11,20136.12,35574.51,1703.78,14548.64,2722.96,8891.44,305.09,17557.74,6483.44,1405.87,746.79,11890.89
2012-08-13,4283.3,59122.74,3426.41,6909.68,13169.43,2415.96,5831.88,20081.36,35417.94,1686.42,14532.87,2728.68,8885.15,304.53,17633.45,6466.18,1404.11,746.95,11838.33
2012-08-14,4292.2,58082.92,3450.27,6974.39,13172.14,2432.29,5864.78,20291.68,35564.34,1709.44,14656.87,2727.79,8929.88,307.12,17728.2,6505.98,1403.93,749.53,11853.61
2012-08-15,4281.2,58189.28,3449.2,6946.8,13164.78,2430.39,5833.04,20052.29,35543.93,,,2735.47,8925.04,308.89,,6511.87,1405.53,747.32,11905.44
2012-08-16,4330.2,59445.79,3480.49,6996.29,13250.11,2456.53,5834.51,19962.95,35743.23,1707.08,14930.3,2768.09,9092.76,309.63,17657.21,6518.43,1415.51,759.12,12032.58
2012-08-17,4370.1,59082.37,3488.38,7040.88,13275.2,2471.53,5852.42,20116.07,35547.33,1691.11,15124.69,2780.3,9162.5,311.92,17691.08,6529.34,1418.16,765.81,12089.89
2012-08-20,4364.3,59283.09,3480.58,7033.68,13271.64,2466.32,5824.37,20104.27,35471.07,1688.42,14971.88,2784.33,9171.16,308.84,,6506.25,1418.13,764.66,12076.03
2012-08-21,4383.4,58917.73,3513.28,7089.32,13203.58,2490.27,5857.52,20100.09,35832.84,1684.93,15330.46,2772.2,9156.92,312.25,17885.26,6518.32,1413.17,765.26,12116.92
2012-08-22,4376,59380.76,3461.65,7017.75,13172.76,2452.73,5774.2,19887.78,35616.71,1675.78,15161.18,2783.42,9131.74,309.53,17846.86,6475.47,1413.49,762.73,12118.99
2012-08-23,4383.7,58511.55,3432.56,6949.57,13057.46,2429.17,5776.6,20132.24,35843.92,1683.37,14953.76,2762.02,9178.12,306.45,17850.22,6453.91,1402.08,764.59,12062.51
2012-08-24,4349,58425.76,3433.21,6971.07,13157.97,2434.23,5776.6,19880.03,35794.12,1658.35,14880.68,2778.05,9070.76,306.12,17783.21,6475.94,1411.13,757.23,12082.23
2012-08-27,4343.7,58111.46,3462.83,7047.45,13124.67,2461.82,,19798.67,35897.69,1645.11,15012.87,2782.55,9085.39,308.71,17678.81,6491.28,1410.44,755.37,12048.82
2012-08-28,4359.4,58406.4,3431.55,7002.68,13102.99,2442.12,5775.71,19811.8,35767.7,1644.36,14993.01,2782.69,9033.29,307.34,17631.71,6421.42,1409.3,746.3,12009.9
2012-08-29,4356.4,57369.19,3413.89,7010.57,13107.48,2434.23,5743.53,19788.51,35737.18,1657.35,14943.57,2784,9069.81,309.22,17490.81,6421.96,1410.49,750.03,12009.79
2012-08-30,4315.7,57256.43,3379.11,6895.49,13000.71,2403.8,5719.45,19552.91,35307.35,1633.74,14780.55,2753.74,8983.78,304.9,17541.64,6378.29,1399.48,743.79,11886.65
2012-08-31,4316.1,57061.45,3413.07,6970.79,13090.84,2440.71,5711.48,19482.57,35389.45,1631.85,15100.48,2772.24,8839.91,308.72,17429.56,6388.01,1406.58,731.64,11949.26
2012-09-03,4329.7,57281.45,3453.71,7014.83,,2463.17,5758.41,19559.21,35485.1,1633.62,15267.17,,8783.89,311.66,17384.4,6437.66,,728.63,
2012-09-04,4303.5,56233.9,3399.04,6932.58,13035.94,2436.54,5672.01,19429.91,35161.01,1628.27,15222.63,2772.03,8775.51,306.64,17440.87,6362.82,1404.94,726.69,11941.7
2012-09-05,4278.8,56863.91,3405.79,6964.69,13047.48,2441.81,5657.86,19145.07,35045.55,1596.25,15128.08,2766.95,8679.82,307.77,17313.34,6425.2,1403.44,718.09,11990.14
2012-09-06,4312.9,58321.24,3509.88,7167.33,13292,2524.95,5777.34,19209.3,35674.73,1602.99,15780.32,2829.71,8680.57,313.76,17346.27,6527.87,1432.12,719,12139.73
2012-09-07,4325.8,,3519.05,7214.5,13306.64,2538.6,5794.8,19802.16,35744.25,1654.53,16110.27,2825.11,8871.65,315.19,17683.73,6537.32,1437.92,735.17,12268.01
2012-09-10,4333.8,58404.1,3506.05,7213.7,13254.29,2528.53,5793.2,19827.17,35524.9,1651.54,16092.06,2788.35,8869.37,316.02,17766.78,6507.87,1429.08,737.34,12215.43
2012-09-11,4325.8,59422.55,3537.3,7310.11,13323.36,2557.65,5792.19,19857.88,35446.66,1648.23,16226.66,2784.89,8807.38,316.39,17852.95,6503.3,1433.56,732.26,12220.45
2012-09-12,4361.3,59921.8,3543.79,7343.53,13333.35,2564.8,5782.08,20075.39,35736.41,1677.11,16419.79,2791.68,8959.96,317.36,18000.03,6489.8,1436.56,741.82,12232.62
2012-09-13,4339.4,61958.12,3502.09,7310.32,13539.86,2543.22,5819.92,20047.63,35885.23,1677.4,16244.28,2831.35,8995.15,318.02,18021.16,6513.22,1459.99,744.23,12360.16
2012-09-14,4390,62105.47,3581.58,7412.13,13593.37,2594.56,5915.55,20629.78,36550.08,1731.51,16624.45,2855.23,9159.39,327.89,18464.27,6559.16,1465.77,756.88,12499.47
2012-09-17,4402.5,61805.98,3553.69,7403.69,13553.1,2583.57,5893.52,20658.11,36362.58,1724.31,16470.09,2856.44,,327.07,18542.31,6552.32,1461.19,,12446.86
2012-09-18,4394.7,61804.33,3512.69,7347.69,13564.64,2553.4,5868.16,20601.93,36445.75,1725.29,16076.03,2857.38,9123.77,324.16,18496.01,6537.1,1459.32,758.36,12422.71
2012-09-19,4418.4,61651.83,3531.82,7390.76,13577.96,2567.67,5888.48,20841.91,36463.14,1723.55,16100.23,2864.03,9232.21,322.22,,6570.72,1461.05,764.8,12436.16
